original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short_desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor,exempt_status,adv_or_exempt,profit_status
1720213,172021302,COMMERCE,"Faith Group, LLC",Architect and Engineer Svcs,RENEWAL TWO,7/1/2018,6/30/2019,90,2000000.00,395033.65,"Faith Group, LLC",1,ADVERTISED,For Profit
1820432,1820432,COMMERCE,"Faith Group, LLC",Computer and Information Svcs,CISM,2/1/2018,1/31/2019,0,500000.00,43472.87,"Faith Group, LLC",1,ADVERTISED,For Profit
1820432,182043201,COMMERCE,"Faith Group, LLC",Computer and Information Svcs,RENEWAL ONE,2/1/2019,1/31/2020,305,500000.00,0.00,"Faith Group, LLC",1,ADVERTISED,For Profit
1820408,182040801,COMMERCE,"First Transit, Inc  (subsidiary of FirstGroup)",General Consultant Services,AMENDMENT ONE,6/1/2018,5/31/2022,1156,52500000.00,6538427.25,"First Transit, Inc  (subsidiary of FirstGroup)",1,ADVERTISED,For Profit
MPXX19000024,MPXX19000024,COMMERCE,"Forest Applications Training, Inc.",Miscellaneous Order,CHAINSAW & TREE MAINT,7/1/2018,6/30/2019,90,10000.00,0.00,"Forest Applications Training, Inc.",102,EXEMPT,For Profit
1720118,172011802,COMMERCE,Frankford Community Development Corporation,Housing and Economic Dev,TCMP,7/1/2018,6/30/2019,90,135000.00,80164.68,Frankford Community Development Corporation,1,ADVERTISED,Non Profit
MPXX19000222,MPXX19000222,COMMERCE,Frankford Community Development Corporation,Miscellaneous Order,Frankford Pause Park,8/1/2018,6/30/2019,90,25000.00,14492.34,Frankford Community Development Corporation,102,EXEMPT,Non Profit
1920372,1920372,COMMERCE,"GRA,  Inc.",General Consultant Services,AIR SERVICE DEVELOPMENT,1/1/2019,12/31/2019,274,250000.00,1185.00,"GRA,  Inc.",1,ADVERTISED,For Profit
1720113,172011302,COMMERCE,Germantown United Community Development Corporation,Housing and Economic Dev,TCMP,7/1/2018,6/30/2019,90,150000.00,64089.70,Germantown United Community Development Corporation,1,ADVERTISED,Non Profit
1220573,122057307,COMMERCE,Global Program Partners,General Consultant Services,AMENDMENT 7-ADD'L FUNDS,5/25/2016,5/24/2020,419,10700000.00,16531288.12,Global Program Partners,1,ADVERTISED,For Profit
1820085,182008501,COMMERCE,"Global Resource Management, Inc.",General Consultant Services,RENEWAL ONE-TIME ONLY,7/1/2018,6/30/2019,90,0.00,0.00,"Global Resource Management, Inc.",1,ADVERTISED,For Profit
MPXX19000034,MPXX19000034,COMMERCE,"Grapevine Visual Concepts, Inc.",Miscellaneous Order,EVENT / TRADE SHOW,7/1/2018,6/30/2019,90,20000.00,4230.00,"Grapevine Visual Concepts, Inc.",102,EXEMPT,For Profit
1920203,1920203,COMMERCE,HDR Engineering Inc.,Architect and Engineer Svcs,MULTI-PROJECT CIVIL ENGIN,7/1/2018,6/30/2019,90,750000.00,33587.63,HDR Engineering Inc.,1,ADVERTISED,For Profit
1720007,172000702,COMMERCE,"HNTB Pennsylvania, Inc.",Architect and Engineer Svcs,RENEWAL TWO,7/1/2018,6/30/2019,90,2000000.00,308464.69,"HNTB Pennsylvania, Inc.",1,ADVERTISED,For Profit
1720542,172054202,COMMERCE,"HNTB Pennsylvania, Inc.",Architect and Engineer Svcs,RENEWAL TWO,1/1/2019,12/31/2019,274,600000.00,139462.00,"HNTB Pennsylvania, Inc.",1,ADVERTISED,For Profit
1920062,1920062,COMMERCE,"HNTB Pennsylvania, Inc.",Architect and Engineer Svcs,PMCM-FEDERAL,7/1/2018,6/30/2019,90,2000000.00,42527.77,"HNTB Pennsylvania, Inc.",1,ADVERTISED,For Profit
1920311,1920311,COMMERCE,"HR&A Advisors, Inc",General Consultant Services,Bus Attract/Incent Study,10/1/2018,9/30/2019,182,196000.00,79300.00,"HR&A Advisors, Inc",1,ADVERTISED,For Profit
1820048,182004802,COMMERCE,"Hill International, Inc.",General Consultant Services,RENEWAL ONE - FY19,7/1/2018,6/30/2019,90,5237928.00,2625146.49,"Hill International, Inc.",1,ADVERTISED,For Profit
1720120,172012002,COMMERCE,Hispanic Assoc of Contractors & Enterprises,Housing and Economic Dev,TCMP,7/1/2018,6/30/2019,90,145000.00,47056.81,Hispanic Assoc of Contractors & Enterprises,1,ADVERTISED,Non Profit
1920373,1920373,COMMERCE,"ICF Resources, LLC",General Consultant Services,AIR SERVICE DEVELOPMENT,1/1/2019,12/31/2019,274,250000.00,0.00,"ICF Resources, LLC",1,ADVERTISED,For Profit
MPXX19000023,MPXX19000023,COMMERCE,IMX Medical Management Services,Miscellaneous Order,PRE-HIRE PHYSICAL,7/1/2018,6/30/2019,90,15000.00,2500.00,IMX Medical Management Services,102,EXEMPT,For Profit
1720112,172011202,COMMERCE,Impact Community Development Corporation,Housing and Economic Dev,TCMP,7/1/2018,6/30/2019,90,75000.00,0.00,Impact Community Development Corporation,1,ADVERTISED,Non Profit
1720701,172070101,COMMERCE,Impact Services Corporation,Housing and Economic Dev,Planning,2/28/2018,2/28/2019,0,0.00,0.00,Impact Services Corporation,1,ADVERTISED,Non Profit
MPXX19000030,MPXX19000030,COMMERCE,Influence Entertainment Inc.,Miscellaneous Order,ENTERTAINMENT SERVICES,7/1/2018,6/30/2019,90,32000.00,10750.00,Influence Entertainment Inc.,102,EXEMPT,For Profit
1620157,162015704,COMMERCE,International Visitors Council of Philadelphia,General Consultant Services,Sister Cities program,7/1/2018,6/30/2019,90,237000.00,237000.00,International Visitors Council of Philadelphia,1,ADVERTISED,Non Profit
1720318,172031803,COMMERCE,JBC ASSOCIATES INC,Architect and Engineer Svcs,AMENDMENT ONE,9/1/2018,8/31/2019,152,1523975.00,451044.35,JBC ASSOCIATES INC,1,ADVERTISED,For Profit
1820180,182018001,COMMERCE,"Jacobson, LLC d/b/a Jacobson Strategic Communications",General Consultant Services,RENEWAL ONE,9/1/2018,8/31/2019,152,300000.00,212470.00,"Jacobson, LLC d/b/a Jacobson Strategic Communications",1,ADVERTISED,For Profit
1720320,172032003,COMMERCE,"Johnson, Mirmiran & Thompson",Architect and Engineer Svcs,RENEWAL TWO,10/1/2018,9/30/2019,182,1750000.00,652011.34,"Johnson, Mirmiran & Thompson",1,ADVERTISED,For Profit
1920060,1920060,COMMERCE,"Johnson, Mirmiran & Thompson",Architect and Engineer Svcs,PMCM-FEDERAL,7/1/2018,6/30/2019,90,2000000.00,277469.95,"Johnson, Mirmiran & Thompson",1,ADVERTISED,For Profit
1920205,1920205,COMMERCE,"KS Engineers, P.C.",Architect and Engineer Svcs,MULTI-PROJECT CIVIL ENGIN,7/1/2018,6/30/2019,90,750000.00,0.00,"KS Engineers, P.C.",1,ADVERTISED,For Profit
MPXX19000246,MPXX19000246,COMMERCE,"Kalkomey Enterprises, Inc.",Miscellaneous Order,ONLINE WATER RESCUE TRAIN,11/1/2018,6/30/2019,90,5000.00,0.00,"Kalkomey Enterprises, Inc.",102,EXEMPT,For Profit
MPXX19000035,MPXX19000035,COMMERCE,Karen Friedman Enterprises,Miscellaneous Order,MEDIA TRAINING,7/1/2018,6/30/2019,90,32000.00,0.00,Karen Friedman Enterprises,102,EXEMPT,For Profit
MPXX19000072,MPXX19000072,COMMERCE,Kimberly A. Ferguson,Miscellaneous Order,SUMMER INTERN DEV PROGRAM,7/1/2018,6/30/2019,90,32000.00,22135.00,Kimberly A. Ferguson,102,EXEMPT,For Profit
MPXX19000073,MPXX19000073,COMMERCE,Kimberly A. Ferguson,Miscellaneous Order,INSTRUCTIONAL DESIGN,7/1/2018,6/30/2019,90,32000.00,2139.00,Kimberly A. Ferguson,102,EXEMPT,For Profit
1920335,192033501,COMMERCE,Korn Ferry,General Consultant Services,AMEND ONE-ADD'L FUNDS,10/1/2018,9/30/2019,182,130000.00,50400.00,Korn Ferry,1,ADVERTISED,For Profit
MPXX19000138,MPXX19000138,COMMERCE,LANDAU Design + Technology dba Christopher M Landau,Miscellaneous Order,IMAGE MAKER-LANDSCAPE,7/1/2018,6/30/2019,90,7180.00,7180.00,LANDAU Design + Technology dba Christopher M Landau,102,EXEMPT,For Profit
1920497,1920497,COMMERCE,Landry Consulting LLC,General Consultant Services,SMS CONSULTING,3/1/2019,2/29/2020,334,350000.00,0.00,Landry Consulting LLC,1,ADVERTISED,For Profit
1820381,182038101,COMMERCE,Maskar Design Inc,General Consultant Services,RENEWAL ONE,1/1/2019,12/31/2019,274,50000.00,0.00,Maskar Design Inc,1,ADVERTISED,For Profit
MPXX19000022,MPXX19000022,COMMERCE,"Med-Tex Services, Inc.",Miscellaneous Order,OCCUPATIONAL SAFETY,7/1/2018,6/30/2019,90,30000.00,1896.01,"Med-Tex Services, Inc.",102,EXEMPT,For Profit
MPXX19000235,MPXX19000235,COMMERCE,"Metropolitan Acoustics, LLC",Miscellaneous Order,ACOUSTICAL DESIGN CONSULT,10/31/2018,6/30/2019,90,34000.00,0.00,"Metropolitan Acoustics, LLC",102,EXEMPT,For Profit
1720008,172000802,COMMERCE,"Michael Baker International, Inc.",Architect and Engineer Svcs,RENEWAL TWO,7/1/2018,6/30/2019,90,2000000.00,828799.54,"Michael Baker International, Inc.",1,ADVERTISED,For Profit
MPXX19000238,MPXX19000238,COMMERCE,"Micro Technology Group, Inc. d/b/a MTG IT Professionals",Miscellaneous Order,CONFIG BARRACUDA WEB,10/1/2018,6/30/2019,90,18000.00,0.00,"Micro Technology Group, Inc. d/b/a MTG IT Professionals",102,EXEMPT,For Profit
1720325,172032502,COMMERCE,"Milligan & Company, LLC",General Consultant Services,RENEWAL TWO,9/1/2018,8/31/2019,152,150000.00,9907.65,"Milligan & Company, LLC",1,ADVERTISED,For Profit
1920145,1920145,COMMERCE,"Milligan & Company, LLC",Accounting and Auditing Svcs,ON CALL ACCOUNTING/AUDIT,7/1/2018,6/30/2019,90,80000.00,30034.95,"Milligan & Company, LLC",1,ADVERTISED,For Profit
1820385,182038501,COMMERCE,"Munroe Design Group, Inc. T/A Munroe Creative Partners",General Consultant Services,RENEWAL ONE,1/1/2019,12/31/2019,274,65000.00,0.00,"Munroe Design Group, Inc. T/A Munroe Creative Partners",1,ADVERTISED,Non Profit
MPXX19000033,MPXX19000033,COMMERCE,National Out of Home Message System d/b/a Big Mountain Imagi,Miscellaneous Order,EVENT / TRADE SHOW PLANNI,7/1/2018,6/30/2019,90,20000.00,0.00,National Out of Home Message System d/b/a Big Mountain Imagi,102,EXEMPT,For Profit
1720116,172011602,COMMERCE,New Kensington Community Development Corp,Housing and Economic Dev,TCMP,7/1/2018,6/30/2019,90,200000.00,119689.14,New Kensington Community Development Corp,1,ADVERTISED,Non Profit
MPXX19000031,MPXX19000031,COMMERCE,Norma Michaels Entertainment,Miscellaneous Order,ENTERTAINMENT SERVICES,7/1/2018,6/30/2019,90,32000.00,16105.00,Norma Michaels Entertainment,102,EXEMPT,For Profit
1720122,172012202,COMMERCE,Nueva Esperanza Housing and Economic Development Corporation,Housing and Economic Dev,TCMP,7/1/2018,6/30/2019,90,75000.00,40586.12,Nueva Esperanza Housing and Economic Development Corporation,1,ADVERTISED,Non Profit
1820374,182037401,COMMERCE,Octo Design Group Inc.,General Consultant Services,RENEWAL ONE,1/1/2019,12/31/2019,274,50000.00,0.00,Octo Design Group Inc.,1,ADVERTISED,For Profit
1820113,182011301,COMMERCE,One Atlantic Valuations LLC,General Consultant Services,RENEWAL ONE,7/1/2018,6/30/2019,90,30000.00,0.00,One Atlantic Valuations LLC,1,ADVERTISED,For Profit
MPXX19000286,MPXX19000286,COMMERCE,Overbrook West Neighbors,Miscellaneous Order,Planning,12/1/2018,6/30/2019,90,25000.00,0.00,Overbrook West Neighbors,102,EXEMPT,Non Profit
1920221,1920221,COMMERCE,Oxford Circle Christian Community Development Association,Housing and Economic Dev,NED Grant Program,8/1/2018,7/31/2019,121,70000.00,0.00,Oxford Circle Christian Community Development Association,1,ADVERTISED,Non Profit
1720533,172053302,COMMERCE,PIDC-Local Development Corporation,Housing and Economic Dev,HUD 108 Loan Proceeds,9/23/2017,9/22/2019,174,2000000.00,2000000.00,PIDC-Local Development Corporation,8,EXEMPT,Non Profit
1720555,172055502,COMMERCE,PIDC-Local Development Corporation,General Consultant Services,Storefront imp,7/1/2018,6/30/2019,90,0.00,0.00,PIDC-Local Development Corporation,8,EXEMPT,Non Profit
1820330,182033001,COMMERCE,PIDC-Local Development Corporation,General Consultant Services,Storefront Imp 18,7/1/2018,6/30/2019,90,0.00,0.00,PIDC-Local Development Corporation,8,EXEMPT,Non Profit
1920224,1920224,COMMERCE,PIDC-Local Development Corporation,General Consultant Services,Commercial Corr Revital,7/1/2018,6/30/2019,90,870000.00,870000.00,PIDC-Local Development Corporation,8,EXEMPT,Non Profit
1820323,182032301,COMMERCE,Parkway Corporation,General Consultant Services,RENEWAL ONE,10/1/2018,9/30/2019,182,3939433.00,0.00,Parkway Corporation,1,ADVERTISED,For Profit
1620245,162024503,COMMERCE,Parkway Garage Inc.,General Consultant Services,RENEWAL THREE,11/1/2018,10/31/2019,213,5701430.00,0.00,Parkway Garage Inc.,1,ADVERTISED,For Profit
1720115,172011502,COMMERCE,People's Emergency Center Community Development Corporation,Housing and Economic Dev,TCMP,7/1/2018,6/30/2019,90,89500.00,34903.48,People's Emergency Center Community Development Corporation,1,ADVERTISED,Non Profit
1720641,172064101,COMMERCE,Phila. Authority for Industrial Development,General Consultant Services,City Avenue Improvements,2/1/2018,1/31/2019,0,0.00,0.00,Phila. Authority for Industrial Development,8,EXEMPT,Non Profit
1720688,172068802,COMMERCE,Phila. Authority for Industrial Development,General Consultant Services,Navy Yary Imp,7/1/2018,6/30/2019,90,1000000.00,1000000.00,Phila. Authority for Industrial Development,8,EXEMPT,Non Profit
1720779,172077901,COMMERCE,Phila. Authority for Industrial Development,General Consultant Services,Centenial Village,3/1/2018,2/28/2019,0,0.00,0.00,Phila. Authority for Industrial Development,8,EXEMPT,Non Profit
1820281,182028101,COMMERCE,Phila. Authority for Industrial Development,General Consultant Services,N Broad St Lighting,7/1/2018,6/30/2019,90,0.00,0.00,Phila. Authority for Industrial Development,8,EXEMPT,Non Profit
1820401,182040101,COMMERCE,Phila. Authority for Industrial Development,General Consultant Services,Maplewood Mall,11/1/2018,10/31/2019,213,835126.83,0.00,Phila. Authority for Industrial Development,8,EXEMPT,Non Profit
1920075,1920075,COMMERCE,Phila. Authority for Industrial Development,General Consultant Services,Graduate Phila fy19,7/1/2018,6/30/2019,90,387500.00,387500.00,Phila. Authority for Industrial Development,8,EXEMPT,Non Profit
1920166,1920166,COMMERCE,Phila. Authority for Industrial Development,General Consultant Services,Campus Philly fy19,7/1/2018,6/30/2019,90,562500.00,562500.00,Phila. Authority for Industrial Development,8,EXEMPT,Non Profit
1920213,192021301,COMMERCE,Phila. Authority for Industrial Development,General Consultant Services,P.A.I.D. - AMEND ONE,7/1/2018,6/30/2022,1186,2000000.00,0.00,Phila. Authority for Industrial Development,8,EXEMPT,Non Profit
1920299,1920299,COMMERCE,Phila. Authority for Industrial Development,General Consultant Services,PAID-BUSINESS DEVELOPMENT,7/1/2018,6/30/2019,90,500000.00,500000.00,Phila. Authority for Industrial Development,8,EXEMPT,Non Profit
1920448,1920448,COMMERCE,Phila. Authority for Industrial Development,General Consultant Services,Economic Stimulus fy19,7/1/2018,6/30/2019,90,1154121.00,0.00,Phila. Authority for Industrial Development,8,EXEMPT,Non Profit
1920474,1920474,COMMERCE,Phila. Authority for Industrial Development,General Consultant Services,Healthy Food Program,1/1/2019,12/31/2019,274,181276.00,0.00,Phila. Authority for Industrial Development,8,EXEMPT,Non Profit
MPXX19000040,MPXX19000040,COMMERCE,"Philadelphia Animal Hospital, P.C.",Miscellaneous Order,PHL POLICE K9-VET SERVICE,7/1/2018,6/30/2019,90,32000.00,16854.00,"Philadelphia Animal Hospital, P.C.",102,EXEMPT,For Profit
1820511,1820511,COMMERCE,Philadelphia Area Cooperative Alliance,General Consultant Services,Co-op's Tech Assistance,4/1/2018,3/30/2019,0,75000.00,32886.32,Philadelphia Area Cooperative Alliance,1,ADVERTISED,Non Profit
1720729,172072902,COMMERCE,Philadelphia Mural Arts Advocates,General Consultant Services,Trash Academy,7/1/2018,6/30/2019,90,35000.00,0.00,Philadelphia Mural Arts Advocates,8,EXEMPT,Non Profit
1920363,1920363,COMMERCE,Philadelphia Mural Arts Advocates,General Consultant Services,Mural Arts Program,7/1/2018,6/30/2019,90,1450615.00,865640.00,Philadelphia Mural Arts Advocates,8,EXEMPT,Non Profit
MPXX19000042,MPXX19000042,COMMERCE,Philadelphia Youth Network,Miscellaneous Order,SUMMER INTERNSHIP,7/1/2018,6/30/2019,90,25000.00,0.00,Philadelphia Youth Network,102,EXEMPT,Non Profit
MPXX19000144,MPXX19000144,COMMERCE,Phyto Studio,Miscellaneous Order,ARCHITECT-LANDSCAPE,7/1/2018,6/30/2019,90,24987.30,24987.30,Phyto Studio,102,EXEMPT,For Profit
1720328,172032802,COMMERCE,"Professional Systems Engineering, LLC",Architect and Engineer Svcs,RENEWAL TWO,8/1/2018,7/31/2019,121,800000.00,0.00,"Professional Systems Engineering, LLC",1,ADVERTISED,For Profit
1720332,172033203,COMMERCE,"RS&H, Inc.",Architect and Engineer Svcs,RENEWAL TWO,10/1/2018,9/30/2019,182,750000.00,0.00,"RS&H, Inc.",1,ADVERTISED,For Profit
1920146,1920146,COMMERCE,RSM US LLP,Accounting and Auditing Svcs,ON CALL ACCOUNTING/AUDIT,7/1/2018,6/30/2019,90,40000.00,0.00,RSM US LLP,1,ADVERTISED,For Profit
MPXX19000233,MPXX19000233,COMMERCE,"Ruiz Associates, LLC",Miscellaneous Order,PNE CAD SERVICES,10/31/2018,6/30/2019,90,34000.00,0.00,"Ruiz Associates, LLC",102,EXEMPT,For Profit
1920222,1920222,COMMERCE,SCORE Philadelphia,Housing and Economic Dev,Business Tech Asst.,7/1/2018,6/30/2019,90,50000.00,15269.73,SCORE Philadelphia,1,ADVERTISED,Non Profit
1620373,162037302,COMMERCE,"STV Architects, Inc.",Architect and Engineer Svcs,RENEWAL TWO,3/1/2018,2/28/2019,0,400000.00,105611.48,"STV Architects, Inc.",1,ADVERTISED,For Profit
1620373,162037303,COMMERCE,"STV Architects, Inc.",Architect and Engineer Svcs,RENEWAL THREE,3/1/2019,2/29/2020,334,250000.00,0.00,"STV Architects, Inc.",1,ADVERTISED,For Profit
1620378,162037802,COMMERCE,Schuylkill River Development Corporation,General Consultant Services,Schuylkill River Banks,1/19/2018,1/18/2019,0,0.00,0.00,Schuylkill River Development Corporation,1,ADVERTISED,Non Profit
1620378,162037803,COMMERCE,Schuylkill River Development Corporation,General Consultant Services,Schuykill Trail,1/19/2019,1/18/2020,292,4422500.00,0.00,Schuylkill River Development Corporation,1,ADVERTISED,Non Profit
MPXX19000282,MPXX19000282,COMMERCE,Stanev Potts Architects Corp.,Miscellaneous Order,ARCHITECT DESIGN-A-WEST,12/1/2018,6/30/2019,90,34000.00,2939.00,Stanev Potts Architects Corp.,102,EXEMPT,For Profit
1920218,1920218,COMMERCE,Stantec,Architect and Engineer Svcs,MULTI PROJECT ELECTRICAL,8/1/2018,7/31/2019,121,750000.00,0.00,Stantec,1,ADVERTISED,For Profit
MPXX19000056,MPXX19000056,COMMERCE,"Stauffer Acquisition Corp. d/b/a Spectrum Printing, Inc.",Miscellaneous Order,PRINTING SERVICES,7/1/2018,6/30/2019,90,32000.00,5610.00,"Stauffer Acquisition Corp. d/b/a Spectrum Printing, Inc.",102,EXEMPT,For Profit
MPXX19000143,MPXX19000143,COMMERCE,Studio Roosefaarde BV,Miscellaneous Order,ARTIST DESIGN-LANDSCAPE,7/1/2018,6/30/2019,90,30000.00,14165.51,Studio Roosefaarde BV,102,EXEMPT,For Profit
1920334,1920334,COMMERCE,T. H. Easter Consulting LLC,General Consultant Services,EXECUTIVE SEARCH,10/1/2018,9/30/2019,182,75000.00,29700.00,T. H. Easter Consulting LLC,1,ADVERTISED,For Profit
1620146,162014603,COMMERCE,T.Y. Lin International,Architect and Engineer Svcs,AMENDMENT THREE,8/17/2015,7/31/2019,121,13216828.48,11648900.28,T.Y. Lin International,1,ADVERTISED,For Profit
1720111,172011102,COMMERCE,Tacony Community Development Corporation,Housing and Economic Dev,TCMP,7/1/2018,6/30/2019,90,75000.00,36990.99,Tacony Community Development Corporation,1,ADVERTISED,Non Profit
1920022,1920022,COMMERCE,"Tactile Design Group, LLC",Computer and Information Svcs,WEBSITE HOSTING,7/1/2018,6/30/2019,90,312513.00,146530.72,"Tactile Design Group, LLC",1,ADVERTISED,For Profit
MPXX19000142,MPXX19000142,COMMERCE,"Taheri Architecture, Inc.",Miscellaneous Order,DESIGN A-WEST HOLD ROOM,7/1/2018,6/30/2019,90,32000.00,20800.00,"Taheri Architecture, Inc.",102,EXEMPT,For Profit
1720623,172062304,COMMERCE,"Tai Ginsberg & Associates, LLC",General Consultant Services,ASSIGNMENT-RENEWAL TWO,1/1/2019,12/31/2019,274,90000.00,15000.00,"Chambers, Conlon & Hartwell, LLC",1,ADVERTISED,For Profit
1720603,172060301,COMMERCE,Telos Identity Management Solutions LLC,General Consultant Services,RENEWAL ONE,2/1/2018,1/31/2019,0,175000.00,120879.07,Telos Identity Management Solutions LLC,1,ADVERTISED,For Profit
1720603,172060302,COMMERCE,Telos Identity Management Solutions LLC,General Consultant Services,RENEWAL TWO,2/1/2019,1/31/2020,305,175000.00,0.00,Telos Identity Management Solutions LLC,1,ADVERTISED,For Profit
1920198,1920198,COMMERCE,The Business Center for Entrepreneurship & Social Enterprise,Housing and Economic Dev,Business Tech Asst.,7/1/2018,6/30/2019,90,50000.00,8325.92,The Business Center for Entrepreneurship & Social Enterprise,1,ADVERTISED,Non Profit
MPXX19000055,MPXX19000055,COMMERCE,"The Creative Print Group, Inc.",Miscellaneous Order,PRINTING SERVICES,7/1/2018,6/30/2019,90,32000.00,4773.18,"The Creative Print Group, Inc.",102,EXEMPT,For Profit
1920266,1920266,COMMERCE,The Enterprise Center,Housing and Economic Dev,Business Tech Asst.,7/1/2018,6/30/2019,90,125000.00,27164.60,The Enterprise Center,1,ADVERTISED,Non Profit
1720117,172011702,COMMERCE,The Enterprise Center Community Development Corporation,Housing and Economic Dev,TCMP,7/1/2018,6/30/2019,90,80000.00,17661.18,The Enterprise Center Community Development Corporation,1,ADVERTISED,Non Profit
