original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short_desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor,exempt_status,adv_or_exempt,profit_status
1720318,172031801,COMMERCE,JBC ASSOCIATES INC,Architect and Engineer Svcs,RENEWAL ONE- PM CM SVCS.,9/1/2017,8/31/2018,334,500000.00,0.00,JBC ASSOCIATES INC,01,ADVERTISED,For Profit
1720344,1720344,COMMERCE,JT GOLDSTEIN,Housing & Economic Development,Business Coach,10/1/2016,9/30/2017,0,125000.00,0.00,JT GOLDSTEIN,01,ADVERTISED,For Profit
1820180,1820180,COMMERCE,"Jacobson, LLC d/b/a Jacobson Strategic Communications",General Consultant Services,PHL PUBLIC RELATIONS,9/1/2017,8/31/2018,334,300000.00,0.00,"Jacobson, LLC d/b/a Jacobson Strategic Communications",01,ADVERTISED,For Profit
1720320,1720320,COMMERCE,"Johnson, Mirmiran & Thompson",Architect and Engineer Svcs,ON CALL CIVIL ENGINEERING,10/1/2016,9/30/2017,0,800000.00,167269.93,"Johnson, Mirmiran & Thompson",01,ADVERTISED,For Profit
MPXX18000051,MPXX18000051,COMMERCE,Karen Friedman Enterprises,Miscellaneous Order,PUBLIC RELATIONS,7/1/2017,6/30/2018,272,32000.00,0.00,Karen Friedman Enterprises,102,EXEMPT,For Profit
1720119,172011901,COMMERCE,Korean Community Development Services Center,Housing & Economic Development,Amendment 01,7/1/2017,6/30/2018,272,157886.00,0.00,Korean Community Development Services Center,01,ADVERTISED,Non Profit
MPXX18000010,MPXX18000010,COMMERCE,"Med-Tex Services, Inc.",Miscellaneous Order,OCCUPATIONAL SAFETY TRAIN,7/1/2017,6/30/2018,272,30000.00,8956.69,"Med-Tex Services, Inc.",102,EXEMPT,For Profit
1720008,172000801,COMMERCE,"Michael Baker International, Inc.",Architect and Engineer Svcs,RENEWAL ONE,7/1/2017,6/30/2018,272,2000000.00,0.00,"Michael Baker International, Inc.",01,ADVERTISED,For Profit
1720325,1720325,COMMERCE,"Milligan & Company, LLC",General Consultant Services,PHL DBE CONSULTING,9/1/2016,8/30/2017,0,100000.00,59165.00,"Milligan & Company, LLC",01,ADVERTISED,For Profit
1720325,172032501,COMMERCE,"Milligan & Company, LLC",General Consultant Services,RENEWAL ONE-DBE CONSULT,8/31/2017,8/31/2018,334,150000.00,0.00,"Milligan & Company, LLC",01,ADVERTISED,For Profit
1420422,142042203,COMMERCE,"Munroe Design Group, Inc. T/A Munroe Creative Partners",General Consultant Services,RENEWAL THREE,1/1/2017,12/31/2017,91,38000.00,235.00,"Munroe Design Group, Inc. T/A Munroe Creative Partners",01,ADVERTISED,Non Profit
MPXX18000079,MPXX18000079,COMMERCE,National Fire Protection Agency,Miscellaneous Order,HIGH VOLTAGE ELECTRICAL,7/5/2017,6/30/2018,272,20000.00,0.00,National Fire Protection Agency,102,EXEMPT,For Profit
MPXX18000050,MPXX18000050,COMMERCE,National Out of Home Message System d/b/a Big Mountain Imagi,Miscellaneous Order,EVENT/TRADE SHOW PLANNING,7/1/2017,6/30/2018,272,32000.00,0.00,National Out of Home Message System d/b/a Big Mountain Imagi,102,EXEMPT,For Profit
1720116,172011601,COMMERCE,New Kensington Community Development Corp,Housing & Economic Development,TCMP,5/1/2017,6/30/2018,272,207886.00,0.00,New Kensington Community Development Corp,01,ADVERTISED,Non Profit
MPXX18000047,MPXX18000047,COMMERCE,Norma Michaels Entertainment,Miscellaneous Order,ENTERTAINMENT SERVICES,7/1/2017,6/30/2018,272,32000.00,12525.00,Norma Michaels Entertainment,102,EXEMPT,For Profit
1420414,142041403,COMMERCE,Octo Design Group Inc.,General Consultant Services,RENEWAL THREE,1/1/2017,12/31/2017,91,24000.00,2066.00,Octo Design Group Inc.,01,ADVERTISED,For Profit
1820113,1820113,COMMERCE,One Atlantic Valuations LLC,General Consultant Services,REAL ESTATE APPRAISAL,7/1/2017,6/30/2018,272,30000.00,0.00,One Atlantic Valuations LLC,01,ADVERTISED,For Profit
MPXX18000086,MPXX18000086,COMMERCE,"PC Specialists, Inc. / Technology Integration Group",Miscellaneous Order,Network Router Programer,7/1/2017,6/30/2018,272,31400.00,0.00,"PC Specialists, Inc. / Technology Integration Group",102,EXEMPT,For Profit
1720533,1720533,COMMERCE,PIDC-Local Development Corporation,Housing & Economic Development,HUD 108 Loan Pool 10,9/23/2016,9/22/2017,0,0.00,0.00,PIDC-Local Development Corporation,08,EXEMPT,Non Profit
1720555,172055501,COMMERCE,PIDC-Local Development Corporation,General Consultant Services,Storefront Improvement pr,7/1/2017,6/30/2018,272,0.00,0.00,PIDC-Local Development Corporation,08,EXEMPT,Non Profit
1420318,142031803,COMMERCE,Parkway Corporation,General Consultant Services,RENEWAL THREE,10/1/2016,9/30/2017,0,3502120.00,340735.05,Parkway Corporation,01,ADVERTISED,For Profit
1620245,162024501,COMMERCE,Parkway Garage Inc.,General Consultant Services,RENEWAL ONE,11/1/2016,10/31/2017,30,5109880.00,1036019.29,Parkway Garage Inc.,01,ADVERTISED,For Profit
MPXX18000198,MPXX18000198,COMMERCE,"PennJersey Machinery, LLC",Miscellaneous Order,H-Series Operations Train,9/1/2017,6/30/2018,272,13946.00,0.00,"PennJersey Machinery, LLC",102,EXEMPT,For Profit
MPXX18000019,MPXX18000019,COMMERCE,Pennsylvania Horticultural Society,Miscellaneous Order,PHL IMAGE MAKER LANDSCAPE,7/1/2017,6/30/2018,272,32000.00,0.00,Pennsylvania Horticultural Society,102,EXEMPT,Non Profit
1520552,152055202,COMMERCE,Phila. Authority for Industrial Development,General Consultant Services,Lower Schuylkill,3/1/2017,2/28/2018,150,0.00,0.00,Phila. Authority for Industrial Development,08,EXEMPT,Non Profit
1720641,1720641,COMMERCE,Phila. Authority for Industrial Development,General Consultant Services,City Avenue Imp,2/1/2017,1/31/2018,122,500000.00,500000.00,Phila. Authority for Industrial Development,08,EXEMPT,Non Profit
1720825,1720825,COMMERCE,Phila. Authority for Industrial Development,General Consultant Services,Int'l Festival ofthe Arts,6/15/2017,6/14/2018,256,50750.00,50750.00,Phila. Authority for Industrial Development,08,EXEMPT,Non Profit
1820147,1820147,COMMERCE,Phila. Authority for Industrial Development,General Consultant Services,Graduate Phila 18,7/1/2017,6/30/2018,272,387500.00,387500.00,Phila. Authority for Industrial Development,08,EXEMPT,Non Profit
1820148,1820148,COMMERCE,Phila. Authority for Industrial Development,General Consultant Services,Economic Stimulus 2018,7/1/2017,6/30/2018,272,2794448.00,2794448.00,Phila. Authority for Industrial Development,08,EXEMPT,Non Profit
1820151,1820151,COMMERCE,Phila. Authority for Industrial Development,General Consultant Services,Campus Philly 2018,7/1/2017,6/30/2018,272,562500.00,562500.00,Phila. Authority for Industrial Development,08,EXEMPT,Non Profit
1820281,1820281,COMMERCE,Phila. Authority for Industrial Development,General Consultant Services,N Broad street lighting,7/1/2017,6/30/2018,272,350000.00,350000.00,Phila. Authority for Industrial Development,08,EXEMPT,Non Profit
MPXX18000026,MPXX18000026,COMMERCE,"Philadelphia Animal Hospital, P.C.",Miscellaneous Order,Veterinarian Services,7/1/2017,6/30/2018,272,32000.00,10893.00,"Philadelphia Animal Hospital, P.C.",102,EXEMPT,For Profit
1220627,122062705,COMMERCE,Philadelphia Industrial Development Corporation,Housing & Economic Development,HUD 108 Loan Pool 9,5/1/2017,4/30/2018,211,0.00,0.00,Philadelphia Industrial Development Corporation,08,EXEMPT,Non Profit
1720729,1720729,COMMERCE,Philadelphia Mural Arts Advocates,General Consultant Services,Trash Academy,4/1/2017,3/31/2018,181,65000.00,0.00,Philadelphia Mural Arts Advocates,08,EXEMPT,Non Profit
MPXX18000058,MPXX18000058,COMMERCE,Philadelphia Youth Network,Miscellaneous Order,SUMMER INTERNSHIP PROGRAM,7/1/2017,6/30/2018,272,12000.00,10800.00,Philadelphia Youth Network,102,EXEMPT,Non Profit
1420420,142042003,COMMERCE,"Portfolio Associates, Inc.",General Consultant Services,RENEWAL THREE,1/1/2017,12/31/2017,91,30000.00,6956.30,"Portfolio Associates, Inc.",01,ADVERTISED,For Profit
MPXX18000017,MPXX18000017,COMMERCE,"Professional Health Services, Inc",Miscellaneous Order,EMPLOYEE MEDICAL TESTING,7/1/2017,6/30/2018,272,24000.00,0.00,"Professional Health Services, Inc",102,EXEMPT,For Profit
1720328,1720328,COMMERCE,"Professional Systems Engineering, LLC",Architect and Engineer Svcs,ON CALL SSS ENGINEERING,8/1/2016,7/31/2017,0,800000.00,73021.48,"Professional Systems Engineering, LLC",01,ADVERTISED,For Profit
1720328,172032801,COMMERCE,"Professional Systems Engineering, LLC",Architect and Engineer Svcs,RENEWAL ONE,8/1/2017,7/31/2018,303,800000.00,0.00,"Professional Systems Engineering, LLC",01,ADVERTISED,For Profit
MPXX18000073,MPXX18000073,COMMERCE,"Quantum, Inc",Miscellaneous Order,WRITTEN TRANSLATION SERV.,7/3/2017,6/30/2018,272,32000.00,0.00,"Quantum, Inc",102,EXEMPT,For Profit
1720332,172033201,COMMERCE,"RS&H, Inc.",Architect and Engineer Svcs,AMENDMENT TWO-ADD'L FUND,10/1/2016,9/30/2017,0,700000.00,157810.56,"RS&H, Inc.",01,ADVERTISED,For Profit
1620373,162037301,COMMERCE,"STV Architects, Inc.",Architect and Engineer Svcs,RENEWAL ONE - TIME ONLY,3/1/2017,2/28/2018,150,0.00,0.00,"STV Architects, Inc.",01,ADVERTISED,For Profit
1620378,162037801,COMMERCE,Schuylkill River Development Corporation,General Consultant Services,Schuylkill Banks,1/19/2017,1/18/2018,109,4500000.00,0.00,Schuylkill River Development Corporation,01,ADVERTISED,Non Profit
1520489,152048902,COMMERCE,South Street Headhouse District,General Consultant Services,2nd St Plaza,1/1/2017,12/31/2017,91,0.00,0.00,South Street Headhouse District,08,EXEMPT,Non Profit
MPXX18000171,MPXX18000171,COMMERCE,Springhouse Education & Consulting Services,Miscellaneous Order,PMP EXAM CERTIFICATION,7/1/2017,6/30/2018,272,23500.00,23175.00,Springhouse Education & Consulting Services,102,EXEMPT,For Profit
MPXX18000075,MPXX18000075,COMMERCE,"Stauffer Acquisition Corp. d/b/a Spectrum Printing, Inc.",Miscellaneous Order,PRINTING SERVICES,7/3/2017,6/30/2018,272,32000.00,755.00,"Stauffer Acquisition Corp. d/b/a Spectrum Printing, Inc.",102,EXEMPT,For Profit
1620146,162014601,COMMERCE,T.Y. Lin International,Architect and Engineer Svcs,AMEND ONE-CEP DESIGN PROJ,8/17/2015,7/31/2019,668,8052095.15,4927892.61,T.Y. Lin International,01,ADVERTISED,For Profit
1720111,172011101,COMMERCE,Tacony Community Development Corporation,Housing & Economic Development,Targeted CCRM Program,7/1/2017,6/30/2018,272,80000.00,0.00,Tacony Community Development Corporation,01,ADVERTISED,Non Profit
1620006,1620006,COMMERCE,"Talson Solutions, LLC",General Consultant Services,DiversityDataMonitoring,7/1/2015,6/30/2018,272,293000.00,0.00,"Talson Solutions, LLC",01,ADVERTISED,For Profit
1720603,1720603,COMMERCE,Telos Identity Management Solutions LLC,General Consultant Services,AVIATION CHANNELING SVC,2/1/2017,1/31/2018,122,175000.00,46891.06,Telos Identity Management Solutions LLC,01,ADVERTISED,For Profit
1520024,152002403,COMMERCE,The Business Center for Entrepreneurship & Social Enterprise,Housing & Economic Development,Business Tech Asst,7/1/2017,6/30/2018,272,26000.00,0.00,The Business Center for Entrepreneurship & Social Enterprise,01,ADVERTISED,Non Profit
MPXX18000076,MPXX18000076,COMMERCE,"The Creative Print Group, Inc.",Miscellaneous Order,PRINTING SERVICES,7/3/2017,6/30/2018,272,32000.00,4875.00,"The Creative Print Group, Inc.",102,EXEMPT,For Profit
1720056,172005601,COMMERCE,The Enterprise Center,Housing & Economic Development,Business Technical Assist,7/1/2017,6/30/2018,272,125000.00,0.00,The Enterprise Center,01,ADVERTISED,Non Profit
1720659,172065902,COMMERCE,"The North Highland Company, LLC",General Consultant Services,AMENDMENT TWO-ADD SUB,3/1/2017,2/28/2018,150,500000.00,0.00,"The North Highland Company, LLC",01,ADVERTISED,For Profit
1620338,162033803,COMMERCE,TranSystems Corporation,Architect and Engineer Svcs,AMENDMENT TWO-ADD'L FUNDS,1/1/2017,12/31/2017,91,800000.00,187329.55,TranSystems Corporation,01,ADVERTISED,For Profit
MPXX18000018,MPXX18000018,COMMERCE,"University of Pennsylvania, Trustees of the",Miscellaneous Order,Employee Assistance,7/1/2017,6/30/2018,272,25000.00,4167.50,"University of Pennsylvania, Trustees of the",102,EXEMPT,Non Profit
1420468,142046807,COMMERCE,"Urban Engineers, Inc.",Architect and Engineer Svcs,AMENDMENT SEVEN,6/30/2014,12/31/2018,456,7526830.45,7221371.32,"Urban Engineers, Inc.",01,ADVERTISED,For Profit
1720060,172006001,COMMERCE,Urban League of Philadelphia,Housing & Economic Development,BTAP,7/1/2017,6/30/2018,272,50000.00,0.00,Urban League of Philadelphia,01,ADVERTISED,Non Profit
MPXX18000074,MPXX18000074,COMMERCE,"Virgo Investments, llc",Miscellaneous Order,PRINTING SERVICES,7/3/2017,6/30/2018,272,32000.00,6466.56,"Virgo Investments, llc",102,EXEMPT,For Profit
MPXX18000054,MPXX18000054,COMMERCE,"Visitors Almanac Television, Inc. dba VATv, Ltd",Miscellaneous Order,VIDEO PRODUCTION,7/1/2017,6/30/2018,272,32000.00,2870.00,"Visitors Almanac Television, Inc. dba VATv, Ltd",102,EXEMPT,For Profit
1720257,1720257,COMMERCE,WSP USA Inc.,Architect and Engineer Svcs,ON CALL CIVIL ENGINEERING,10/1/2016,9/30/2017,0,800000.00,195855.34,WSP USA Inc.,01,ADVERTISED,For Profit
1720057,172005701,COMMERCE,Welcoming Center for New Pennsylvanians,Housing & Economic Development,Business TA- Amendment,7/1/2017,6/30/2018,272,125000.00,0.00,Welcoming Center for New Pennsylvanians,01,ADVERTISED,Non Profit
1420315,142031503,COMMERCE,"Weston Solutions, Inc",Architect and Engineer Svcs,RENEWAL THREE,10/1/2016,9/30/2017,0,400000.00,190919.13,"Weston Solutions, Inc",01,ADVERTISED,For Profit
1720058,172005801,COMMERCE,Women's Opportunities Resource Center,Housing & Economic Development,BTAP,7/1/2017,6/30/2018,272,100000.00,0.00,Women's Opportunities Resource Center,01,ADVERTISED,Non Profit
MPXX18000072,MPXX18000072,COMMERCE,"iQ Media Group, Inc.",Miscellaneous Order,RADIO & TV BROADCAST SERV,7/1/2017,6/30/2018,272,14089.00,3523.24,"iQ Media Group, Inc.",102,EXEMPT,For Profit
1720419,172041901,DISTRICT ATTORNEY,Anti Violence Partnership of Philadelphia,General Consultant Services,West/Southwest Phila. VS,7/1/2017,6/30/2018,272,82000.00,0.00,Anti Violence Partnership of Philadelphia,06,EXEMPT,Non Profit
1720420,172042001,DISTRICT ATTORNEY,Anti Violence Partnership of Philadelphia,General Consultant Services,Families of Murder Victim,7/1/2017,6/30/2018,272,54769.00,0.00,Anti Violence Partnership of Philadelphia,06,EXEMPT,Non Profit
1720399,172039901,DISTRICT ATTORNEY,Center City Crime Victim Services,General Consultant Services,Victim Services,7/1/2017,6/30/2018,272,42340.00,0.00,Center City Crime Victim Services,06,EXEMPT,Non Profit
1720394,172039401,DISTRICT ATTORNEY,Council of Spanish Speaking Organizations Inc,General Consultant Services,Victim Services,7/1/2017,6/30/2018,272,87840.00,0.00,Council of Spanish Speaking Organizations Inc,06,EXEMPT,Non Profit
1720357,172035702,DISTRICT ATTORNEY,"Drugscan, Inc.",General Consultant Services,testimonial/consulting,7/1/2017,6/30/2018,272,210000.00,35000.00,"Drugscan, Inc.",06,EXEMPT,For Profit
1720352,172035202,DISTRICT ATTORNEY,"GRM Information Management Services of Philadelphia, LLC",General Consultant Services,File Storage and Delivery,7/1/2017,6/30/2018,272,150000.00,0.00,"GRM Information Management Services of Philadelphia, LLC",06,EXEMPT,For Profit
1720562,172056201,DISTRICT ATTORNEY,JEVS Human Services,General Consultant Services,Social Services Diversion,7/1/2017,6/30/2018,272,250000.00,0.00,JEVS Human Services,09,EXEMPT,Non Profit
1720358,172035801,DISTRICT ATTORNEY,Lyta Corporation Doing Business As Best Transit,General Consultant Services,Shuttle Service,7/1/2017,12/31/2017,91,35000.00,11666.66,"Best Transit, Inc.",06,EXEMPT,For Profit
1720441,172044101,DISTRICT ATTORNEY,North Central Victim Services,General Consultant Services,Victim Services,7/1/2017,6/30/2018,272,30660.00,0.00,North Central Victim Services,06,EXEMPT,Non Profit
1720397,172039701,DISTRICT ATTORNEY,Northeast Philadelphia Victim Witness Service,General Consultant Services,Victim Services,7/1/2017,6/30/2018,272,78000.00,0.00,Northeast Philadelphia Victim Witness Service,06,EXEMPT,Non Profit
1720364,172036401,DISTRICT ATTORNEY,Northwest Victim Services,General Consultant Services,Victim Services,7/1/2017,6/30/2018,272,73000.00,0.00,Northwest Victim Services,06,EXEMPT,Non Profit
1720365,172036501,DISTRICT ATTORNEY,Support Center for Child Advocates,General Consultant Services,Victim Services,7/1/2017,6/30/2018,272,76086.00,0.00,Support Center for Child Advocates,06,EXEMPT,Non Profit
1720391,172039102,DISTRICT ATTORNEY,The IQ Business Group,Computer and Information Svcs,DMS Support,7/1/2017,12/31/2017,91,39000.00,0.00,The IQ Business Group,06,EXEMPT,For Profit
1720410,172041001,DISTRICT ATTORNEY,Victim/Witness Services of South Philadelphia,General Consultant Services,Victim Services,7/1/2017,6/30/2018,272,70000.00,0.00,Victim/Witness Services of South Philadelphia,06,EXEMPT,Non Profit
1720367,172036701,DISTRICT ATTORNEY,Women Against Abuse Inc,General Consultant Services,Victim Services,7/1/2017,6/30/2018,272,54856.00,0.00,Women Against Abuse Inc,06,EXEMPT,Non Profit
1720393,172039301,DISTRICT ATTORNEY,Women Organized Against Rape,General Consultant Services,Victim Services,7/1/2017,6/30/2018,272,45000.00,0.00,Women Organized Against Rape,06,EXEMPT,Non Profit
1320696,132069604,DIVISION OF TECHNOLOGY,Acclaim Systems Inc.,Computer and Information Svcs,Lobbying Software,4/1/2017,3/31/2018,181,46539.96,46539.96,Acclaim Systems Inc.,01,ADVERTISED,For Profit
1420298,142029803,DIVISION OF TECHNOLOGY,AssetWorks Inc,Computer and Information Svcs,OFM Asset Management,4/1/2017,3/31/2018,181,201894.98,138144.34,AssetWorks Inc,01,ADVERTISED,For Profit
1720188,172018801,DIVISION OF TECHNOLOGY,"Azavea, Inc",Computer and Information Svcs,Stormwater Billing,2/6/2017,6/30/2018,272,1098048.00,56312.86,"Azavea, Inc",01,ADVERTISED,For Profit
1520556,152055602,DIVISION OF TECHNOLOGY,Blue Heron Consulting,Computer and Information Svcs,basis2 Production Support,6/1/2017,5/31/2018,242,508000.00,0.00,Blue Heron Consulting,01,ADVERTISED,For Profit
1720671,1720671,DIVISION OF TECHNOLOGY,"CBG Communications, Inc.",General Consultant Services,Telecom &Cable TV Consult,3/1/2017,2/28/2018,150,230000.00,36169.36,"CBG Communications, Inc.",01,ADVERTISED,For Profit
1520397,152039703,DIVISION OF TECHNOLOGY,CIPPlanner Corporation,Computer and Information Svcs,Enterprise Project Mgmt,5/1/2017,4/30/2018,211,599675.00,0.00,CIPPlanner Corporation,01,ADVERTISED,For Profit
1420233,142023303,DIVISION OF TECHNOLOGY,Cellco Partnership d/b/a Verizon Wireless,Computer and Information Svcs,Public Safety Mobile Svcs,9/1/2016,8/31/2017,0,0.00,1650714.71,Cellco Partnership d/b/a Verizon Wireless,01,ADVERTISED,For Profit
1420505,142050503,DIVISION OF TECHNOLOGY,"Ciber Global, LLC",Computer and Information Svcs,Workforce Management Syst,6/6/2014,6/5/2018,247,15655825.00,11737082.84,Ciber Inc.,01,ADVERTISED,For Profit
1520548,152054802,DIVISION OF TECHNOLOGY,"Citymart US, Inc.",Computer and Information Svcs,Partnership Project Plan,5/31/2017,5/30/2018,241,0.00,0.00,"Citymart US, Inc.",03,EXEMPT,For Profit
1520549,152054902,DIVISION OF TECHNOLOGY,Cogsdale Corporation,Computer and Information Svcs,FAMIS/Performance System,6/1/2017,5/31/2018,242,136615.00,122640.00,Cogsdale Corporation,01,ADVERTISED,For Profit
1620341,162034101,DIVISION OF TECHNOLOGY,"Computerized Facility Integration, LLC",Computer and Information Svcs,Integrated Asset Mgmt Sys,12/1/2016,11/30/2017,60,256715.00,0.00,"Computerized Facility Integration, LLC",01,ADVERTISED,For Profit
1320681,132068102,DIVISION OF TECHNOLOGY,"Computronix (U.S.A.), Inc.",Computer and Information Svcs,eClipse Project,4/1/2017,3/31/2018,181,1061372.00,275481.01,"Computronix (U.S.A.), Inc.",01,ADVERTISED,For Profit
1520392,152039203,DIVISION OF TECHNOLOGY,"Data-Core Systems, Inc.",Computer and Information Svcs,Revenue MeF Support/Maint,11/1/2016,10/31/2017,30,85500.00,80865.00,"Data-Core Systems, Inc.",01,ADVERTISED,For Profit
1620405,162040501,DIVISION OF TECHNOLOGY,"Data-Core Systems, Inc.",Computer and Information Svcs,RAMsys - BI/DW Solution,4/1/2017,3/31/2018,181,0.00,0.00,"Data-Core Systems, Inc.",01,ADVERTISED,For Profit
1620514,162051401,DIVISION OF TECHNOLOGY,"Data-Core Systems, Inc.",Computer and Information Svcs,WaterBilling DW/BI Softwr,6/15/2017,6/14/2018,256,0.00,0.00,"Data-Core Systems, Inc.",01,ADVERTISED,For Profit
1420301,142030103,DIVISION OF TECHNOLOGY,"EBA Engineering, Inc.",Computer and Information Svcs,GIS Related Support,7/1/2015,9/22/2017,0,150000.00,148306.25,Advanced Technology Solutions Inc. d/b/a geographIT,01,ADVERTISED,For Profit
1620304,162030403,DIVISION OF TECHNOLOGY,"EBA Engineering, Inc.",Computer and Information Svcs,Centerline System Upgrade,2/22/2017,2/21/2018,143,32000.00,23040.00,Advanced Technology Solutions Inc. d/b/a geographIT,01,ADVERTISED,For Profit
